datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,Median Income,Median Rent,Median Home Value,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty
1147,2018,49506,33661,27160,4624,17895.0,902.0,3308.0,2176.0,935.0,77004.0,778.0,223700.0,Kent,89745.03148060388,906.7273712003248,260713.25570374375,13.736965627877959,80.68684828139389,2.679658952496955,28.264812575574368,65.77992744860943
1148,2016,49506,33741,27428,4784,16991.0,1186.0,4423.0,2950.0,1183.0,70886.0,775.0,190700.0,Kent,86435.57200414987,945.0042082105936,232532.003233239,14.1785957736878,81.28982543493079,3.5150114104501937,26.746552113949807,66.69681211847163
1149,2014,49506,33230,26922,4630,15922.0,1675.0,5304.0,3141.0,1659.0,65360.0,768.0,175500.0,Kent,80798.57224925654,949.4079480940794,216954.5506386861,13.933192897983748,81.01715317484201,5.040625940415287,31.278280542986426,59.21945701357466
1150,2012,49507,37871,16786,15273,14584.0,3098.0,12620.0,4777.0,6373.0,34974.0,622.0,90700.0,Kent,44580.067292699285,792.8404487922157,115611.94325635686,40.32901164479417,44.32415304586623,8.180401890628714,50.49920760697306,37.852614896988904
1151,2017,49507,38429,15110,14386,16052.0,1875.0,11534.0,3214.0,4889.0,36938.0,647.0,86900.0,Kent,44101.21732212793,772.4697495104438,103752.11937010442,37.435270238621875,39.31926409742642,4.879127742069791,42.38772325299116,27.86544130397087
1152,2020,49507,39731,16684,12117,18263.0,1327.0,10863.0,3897.0,3723.0,42426.0,721.0,121500.0,Kent,47973.930899382176,815.2831796175587,137388.21958881192,30.497596335355265,41.99239888248471,3.339961239334525,34.27230046948357,35.87406793703397
1153,2019,49507,39323,16801,12701,17427.0,1500.0,11559.0,4147.0,4087.0,41089.0,703.0,104900.0,Kent,47035.290623765424,804.7362872911751,120080.8485588112,32.2991633395214,42.7256313099204,3.814561452585001,35.35772990743144,35.876805952071976
1154,2011,49507,37703,15896,15587,14560.0,3139.0,12527.0,4554.0,6384.0,33880.0,613.0,96100.0,Kent,44079.2899408284,797.5385104406083,125030.099271358,41.341537808662444,42.16110123862823,8.325597432565047,50.961922247944436,36.35347649077992
1155,2018,49507,38374,15680,13662,16296.0,1806.0,10973.0,3562.0,4306.0,39788.0,677.0,95100.0,Kent,46371.29645927831,789.0159772527248,110835.18380610656,35.6022306770209,40.86099963516965,4.706311565122219,39.24177526656338,32.46149640025517
1156,2016,49507,38390,15732,14904,15480.0,2206.0,12436.0,3797.0,5606.0,36573.0,634.0,84400.0,Kent,44595.66310565941,773.0744103296987,102914.0066748053,38.82261005470175,40.9794217244074,5.746288095858296,45.07880347378578,30.53232550659376
1157,2013,49507,37418,17293,15177,14263.0,2810.0,12969.0,5036.0,6551.0,34774.0,627.0,84700.0,Kent,43685.25079735745,787.676202045871,106405.38167988084,40.56069271473623,46.21572505211395,7.509754663530921,50.512761199784094,38.831058678386924
1158,2015,49507,38512,16183,15644,15373.0,2386.0,12983.0,4114.0,6324.0,34994.0,621.0,84200.0,Kent,43208.58448972014,766.7751891214554,103965.33160068686,40.621105110095556,42.02066888242626,6.195471541337764,48.709851344065314,31.68759146576292
1159,2014,49507,37912,16772,15849,14612.0,2781.0,12886.0,4360.0,6695.0,35563.0,629.0,84900.0,Kent,43963.27455477831,777.5749991551771,104954.08176196268,41.80470563410002,44.23929098966027,7.3354083139902935,51.95561074033835,33.83516995188577
1160,2012,49508,40101,25777,8779,19624.0,2494.0,5773.0,1895.0,2926.0,49094.0,656.0,135100.0,Kent,62578.31027814315,836.1789942245878,172206.9849386308,21.892222139098774,64.2801925139024,6.219296276900826,50.684219643166465,32.825220855707606
1161,2013,49508,40609,26275,9413,19721.0,2449.0,5598.0,1895.0,2941.0,48616.0,657.0,130700.0,Kent,61074.427812858165,825.3640586030898,164193.42840094955,23.17959073111872,64.70240587061981,6.030682853554631,52.53662022150768,33.85137549124687
1162,2020,49508,40409,22860,10326,19835.0,824.0,4614.0,1620.0,2574.0,57515.0,858.0,168100.0,Kent,65036.07777490138,970.198291417289,190081.9729455085,25.553713281694673,56.57155584152045,2.0391496943750154,55.78673602080624,35.110533159947984
1163,2018,49508,40830,24270,9906,20378.0,1126.0,4114.0,1666.0,1712.0,55580.0,767.0,148700.0,Kent,64776.230451560485,893.9073183941506,173303.80475255565,24.26157237325496,59.44158706833211,2.757776144991428,41.614000972289745,40.49586776859504
1164,2014,49508,41389,26289,9083,20567.0,1987.0,5305.0,1821.0,2496.0,51003.0,669.0,129000.0,Kent,63050.3301779197,827.023329785077,159470.8662814274,21.945444441759886,63.516876464761175,4.80079248109401,47.049952874646564,34.326107445805846
1165,2011,49508,39589,25728,8448,19385.0,2271.0,5532.0,1949.0,2646.0,48646.0,641.0,139700.0,Kent,63290.47043865226,833.9676756809623,181755.51371705212,21.33926090580717,64.98774912223092,5.736441940943191,47.83080260303688,35.23138105567607
1166,2016,49508,41139,25224,9724,20380.0,1760.0,5453.0,1651.0,2431.0,53237.0,713.0,134700.0,Kent,64915.08262259017,869.4038715537463,164247.82818834452,23.636938185177083,61.31408152847663,4.278178857045626,44.580964606638545,30.27691179167431
1167,2015,49508,41613,25040,10321,20446.0,2220.0,5623.0,1466.0,2899.0,52748.0,679.0,130900.0,Kent,65130.20559706687,838.3902631456815,161627.8136167448,24.80234542090212,60.17350347247255,5.334871314252757,51.5561088386982,26.07149208607505
1168,2019,49508,39571,23500,9847,19631.0,985.0,4070.0,1555.0,1822.0,57404.0,814.0,157800.0,Kent,65711.35396253572,931.7999116003082,180636.39563947,24.884385029440754,59.386924768138286,2.4891966338985623,44.766584766584764,38.20638820638821
1169,2017,49508,41215,25364,9626,20184.0,1396.0,4418.0,1861.0,1721.0,54994.0,756.0,141500.0,Kent,65658.73478296344,902.60762075718,168940.44753590075,23.35557442678636,61.54070120101905,3.387116341137935,38.95427795382526,42.123132639203256
1170,2020,49509,28946,19321,2896,14452.0,751.0,4483.0,2091.0,815.0,51463.0,724.0,126300.0,Kent,58192.674441967305,818.675481335801,142815.90233799955,10.004836592275272,66.74842810751053,2.594486284806191,18.179790318982825,46.642873076065136
1171,2015,49509,26150,20361,1588,12906.0,1286.0,4766.0,3675.0,397.0,41193.0,612.0,87000.0,Kent,50862.75421172321,755.6625052211444,107422.61103633916,6.072657743785851,77.8623326959847,4.917782026768642,8.329836340746958,77.10868652958456
1172,2017,49509,27390,19563,2216,13586.0,937.0,5310.0,3491.0,396.0,43629.0,646.0,94600.0,Kent,52089.77233599869,771.2758240861617,112945.3451370757,8.090543994158452,71.42387732749178,3.4209565534866737,7.457627118644068,65.74387947269304
1173,2011,49509,26232,19523,1893,12423.0,1873.0,4795.0,2910.0,1064.0,41648.0,564.0,104300.0,Kent,54185.7812117952,733.7874712699887,135698.64052031882,7.216376944190301,74.42436718511742,7.140134187252212,22.18978102189781,60.68821689259646
1174,2014,49509,26186,21091,1478,12851.0,1707.0,5706.0,4372.0,497.0,42211.0,605.0,88300.0,Kent,52181.58710546769,747.9060007772371,109157.18986550416,5.644237378752004,80.54303826472162,6.5187504773543115,8.710129688047669,76.621100595864
1175,2013,49509,26466,20814,1883,12906.0,1922.0,5601.0,4124.0,945.0,42181.0,587.0,91100.0,Kent,52990.38258133475,737.4257266362462,114445.45774542082,7.1147887856117284,78.64429834504647,7.262147661150155,16.87198714515265,73.62970898053919
1176,2018,49509,27786,19458,2167,13693.0,774.0,4598.0,2669.0,441.0,45645.0,671.0,99600.0,Kent,53197.3918488931,782.0232211766298,116079.75086317783,7.7988915281076805,70.02807169077953,2.7855754696609805,9.59112657677251,58.046976946498475
1177,2019,49509,28323,19158,2601,13973.0,773.0,4406.0,2571.0,557.0,49795.0,693.0,111200.0,Kent,57001.19975201148,793.289113929992,127292.56777635658,9.183349221480777,67.64113970977651,2.7292306605938634,12.641852019972767,58.35224693599636
1178,2016,49509,26495,19886,2007,13241.0,967.0,5578.0,3972.0,504.0,40800.0,622.0,90400.0,Kent,49749.89896128029,758.4420871057927,110230.16828675829,7.575014153613889,75.05567088129835,3.649745234949991,9.035496593761206,71.2083183936895
1179,2012,49509,26074,19900,1966,12470.0,1868.0,5711.0,3669.0,1145.0,39955.0,574.0,97900.0,Kent,50929.16419854177,731.6566199465142,124789.51758321207,7.540078238858633,76.321239548976,7.164224898366188,20.049028191209946,64.24444055331816
1180,2012,49512,15377,10799,2238,8428.0,721.0,1708.0,777.0,426.0,44219.0,668.0,157800.0,Kent,56364.32766100159,851.474951436013,201141.83733024375,14.554204331143916,70.22826299018014,4.688820966378357,24.94145199063232,45.49180327868852
1181,2015,49512,16853,11013,3623,9197.0,589.0,1966.0,1028.0,695.0,46451.0,712.0,152900.0,Kent,57355.03109481598,879.136770780155,188792.15203972708,21.497656203643267,65.34741589034593,3.494926719278467,35.35096642929807,52.28891149542218
1182,2019,49512,18170,11375,5162,10109.0,147.0,1517.0,496.0,990.0,53017.0,801.0,200400.0,Kent,60689.47900898469,916.91858623077,229401.35415811025,28.409466152999453,62.60319207484866,0.8090258668134287,65.26038233355307,32.696110744891236
1183,2020,49512,18464,12041,4902,10288.0,371.0,1220.0,490.0,700.0,53305.0,852.0,211300.0,Kent,60275.54769696806,963.4136879808044,238931.1176881972,26.54896013864818,65.21338821490468,2.009315424610052,57.377049180327866,40.16393442622951
1184,2018,49512,16926,10823,4574,9583.0,282.0,1577.0,759.0,714.0,50216.0,788.0,183000.0,Kent,58524.70651953151,918.3819646604832,213279.06032089904,27.02351412028831,63.94304620111072,1.6660758596242466,45.275840202916925,48.129359543436905
1185,2016,49512,17117,11110,4017,9074.0,416.0,1887.0,1035.0,633.0,45547.0,741.0,161000.0,Kent,55538.20215660376,903.5459590761936,196317.0032540717,23.467897411929663,64.90623356896651,2.430332418063913,33.54531001589825,54.8489666136725
1186,2011,49512,14981,10466,1970,8427.0,625.0,2086.0,1078.0,286.0,47669.0,656.0,165600.0,Kent,62019.35278008704,853.4832999168664,215452.49156437968,13.149989987317268,69.86182497830585,4.171951138108271,13.7104506232023,51.67785234899329
1187,2014,49512,16331,10769,3232,8812.0,693.0,2070.0,1060.0,544.0,45475.0,710.0,149000.0,Kent,56216.57088486753,877.7078686807245,184195.03159637735,19.790582328087687,65.94207335741841,4.243463351907415,26.28019323671498,51.20772946859904
1188,2017,49512,16976,11219,3714,9449.0,320.0,1884.0,1038.0,618.0,47914.0,773.0,170600.0,Kent,57205.74277904699,922.9043529699736,203683.6773825065,21.87794533459001,66.08741753063147,1.8850141376060319,32.802547770700635,55.095541401273884
1189,2013,49512,16269,11455,2481,8733.0,793.0,1877.0,1057.0,371.0,46191.0,688.0,154900.0,Kent,58027.99274114965,864.3081770455491,194594.9660237726,15.24986170016596,70.40998217468805,4.874300817505685,19.76558337773042,56.31326584976025
1190,2017,49519,28473,22098,2381,15897.0,889.0,3370.0,1769.0,821.0,51509.0,718.0,122700.0,Kent,61497.90467934072,857.2384546344647,146494.64955939946,8.362308151582202,77.61036771678432,3.122256172514312,24.362017804154306,52.49258160237389
1191,2016,49519,29051,23080,2245,16034.0,1022.0,3803.0,1905.0,923.0,50186.0,681.0,117100.0,Kent,61194.81444291207,830.3843429566638,142787.08745994908,7.727789060617535,79.44649065436647,3.5179511892878037,24.270312910859847,50.0920326058375
1192,2014,49519,28416,24245,1437,15217.0,1227.0,4088.0,2541.0,633.0,47197.0,645.0,111600.0,Kent,58345.32151848472,797.354331407137,137960.84245742092,5.057010135135135,85.32164977477478,4.317989864864865,15.484344422700588,62.15753424657534
1193,2019,49519,28836,21472,2335,16050.0,851.0,2679.0,1652.0,583.0,54394.0,815.0,141300.0,Kent,62265.7547808196,932.9446289364264,161748.55959351783,8.09751699264808,74.46247745873215,2.9511721459287004,21.761851437103395,61.664800298618886
1194,2018,49519,28924,21595,2273,16110.0,870.0,2742.0,1730.0,575.0,52368.0,761.0,130800.0,Kent,61032.7750321576,886.9145623180556,152442.08245887212,7.858525791730051,74.66118102613747,3.007882727147006,20.97009482129832,63.09263311451495
1195,2015,49519,29141,24185,1718,16018.0,1086.0,3806.0,2028.0,817.0,47886.0,658.0,114300.0,Kent,59126.886805587776,812.4606673782893,141131.08553394902,5.895473731169143,82.99303386980543,3.7267080745341614,21.466106148187073,53.28428796636889
1196,2011,49519,26964,22043,1654,14012.0,1314.0,3791.0,2363.0,518.0,44688.0,638.0,121400.0,Kent,58140.94772360506,830.0645508337816,157946.45214924935,6.134104732235573,81.74974039460021,4.873164218958611,13.663940912687945,62.33183856502242
1197,2020,49519,28262,20909,2602,15809.0,891.0,3143.0,1835.0,853.0,58188.0,856.0,145600.0,Kent,65797.08412702705,967.9367569384608,164639.71005869147,9.206708654730734,73.98273299837237,3.152643125044229,27.139675469296847,58.3837098313713
1198,2013,49519,28019,24181,1255,14754.0,1499.0,4131.0,2610.0,591.0,44291.0,642.0,113600.0,Kent,55641.09515919247,806.5201303244804,142711.35016333486,4.47910346550555,86.30215211106749,5.3499411113887,14.306463326071169,63.18082788671025
1199,2012,49519,27888,23209,1678,14539.0,1349.0,4105.0,2420.0,572.0,43818.0,648.0,117400.0,Kent,55853.187757519794,825.9816894169708,149645.44805177837,6.0169248422260475,83.22217441193345,4.837205966724039,13.934226552984166,58.95249695493301
1200,2019,49525,30019,26886,1080,16071.0,557.0,2363.0,1478.0,474.0,70666.0,881.0,195500.0,Kent,80892.59527413681,1008.4959731202352,223792.2392111305,3.597721443086045,89.56327659149206,1.855491522036044,20.059246720270842,62.547608971646206
1201,2018,49525,29439,26386,1014,15497.0,598.0,2640.0,1753.0,415.0,68695.0,809.0,180300.0,Kent,80061.22977455825,942.856610926816,210132.32008665623,3.444410475899317,89.62940317266211,2.0313189986072895,15.719696969696969,66.40151515151516
1202,2012,49525,27113,24759,704,13631.0,1031.0,2074.0,1744.0,143.0,55652.0,624.0,157300.0,Kent,70937.55089418712,795.38977499412,200504.50577976773,2.596540404971785,91.31781802087559,3.802603916940213,6.8948891031822575,84.08871745419479
1203,2011,49525,26553,24617,493,13637.0,843.0,1844.0,1693.0,58.0,57473.0,626.0,161300.0,Kent,74774.76478067387,814.4520514450584,209858.01261675384,1.8566640304297066,92.70892177908334,3.1747825104507967,3.14533622559653,91.81127982646422
1204,2013,49525,27483,25116,835,13515.0,1132.0,2215.0,1817.0,225.0,56890.0,642.0,156600.0,Kent,71468.73865133908,806.5201303244804,196730.6112286817,3.038241822217371,91.38740312192992,4.118909871556962,10.15801354401806,82.0316027088036
1205,2014,49525,28007,25713,912,13686.0,1146.0,2435.0,2002.0,324.0,58333.0,659.0,157600.0,Kent,72111.73676584888,814.661247127602,194826.42268180588,3.2563287749491203,91.80919055950298,4.091834184311065,13.305954825462013,82.217659137577
1206,2017,49525,29448,26267,1172,14911.0,761.0,2511.0,1725.0,366.0,64566.0,760.0,171400.0,Kent,77086.98894419058,907.383322454308,204638.81772193208,3.9798967671828307,89.19790817712578,2.5842162455854387,14.575866188769416,68.69772998805257
1207,2020,49525,30205,26961,826,16116.0,935.0,1814.0,1257.0,84.0,72632.0,998.0,217200.0,Kent,82129.88613312416,1128.5057049352615,245602.6444007403,2.7346465816917727,89.26005628207251,3.0955139877503726,4.630650496141125,69.29437706725469
1208,2016,49525,29326,26466,1114,14421.0,888.0,2784.0,1976.0,492.0,60342.0,726.0,162300.0,Kent,73578.63733141116,885.255555046311,197902.1716033282,3.7986769419627633,90.24756189047261,3.028029734706404,17.67241379310345,70.97701149425288
1209,2015,49525,28975,26056,959,14277.0,984.0,2662.0,2063.0,279.0,58918.0,681.0,159600.0,Kent,72748.56778205783,840.8597484568618,197064.9278321808,3.3097497842968076,89.9257981018119,3.3960310612597064,10.48084147257701,77.49812171299774
1210,2017,49534,21677,19857,354,11644.0,533.0,2170.0,1774.0,48.0,60867.0,723.0,165000.0,Kent,72670.65879977153,863.2080817558746,196997.69500652736,1.6330673063615815,91.60400424412973,2.4588273285048667,2.2119815668202767,81.75115207373271
1211,2014,49534,21697,20244,235,11344.0,794.0,2462.0,1985.0,71.0,58699.0,700.0,152200.0,Kent,72564.18899111246,865.3457860232494,188150.89804676935,1.083099045951053,93.30322164354519,3.6594920956814305,2.883834281072299,80.62550771730301
1212,2018,49534,21804,19989,445,11853.0,452.0,1755.0,1416.0,80.0,64806.0,781.0,173800.0,Kent,75528.75837790265,910.2237492383724,202556.83433755327,2.0409099247844433,91.6758392955421,2.0730141258484682,4.5584045584045585,80.68376068376068
1213,2013,49534,21528,20324,215,11218.0,987.0,2164.0,1845.0,58.0,58125.0,684.0,155500.0,Kent,73020.22207961127,859.2831295045867,195348.72315491695,0.9986993682645856,94.40728353771833,4.584726867335563,2.6802218114602585,85.25878003696857
1214,2011,49534,21856,20680,207,11365.0,996.0,1912.0,1659.0,39.0,59938.0,678.0,161500.0,Kent,77981.83236344074,882.1062154628587,210118.22093989924,0.9471083455344069,94.61932650073206,4.55710102489019,2.0397489539748954,86.76778242677824
1215,2015,49534,21172,19521,237,11353.0,712.0,2463.0,2036.0,85.0,57254.0,688.0,152200.0,Kent,70693.9560031559,849.5029470459924,187927.832180814,1.1194029850746268,92.20196485924806,3.362932174570187,3.4510759236703206,82.6634185952091
1216,2020,49534,22206,20323,371,11968.0,430.0,1134.0,911.0,51.0,67074.0,839.0,207300.0,Kent,75845.08181646066,948.7137138684212,234408.0487305408,1.6707196253264882,91.5203098261731,1.936413581914798,4.497354497354497,80.33509700176367
1217,2012,49534,21777,20649,180,11279.0,972.0,1999.0,1753.0,41.0,59231.0,685.0,158300.0,Kent,75499.57013249476,873.1442241521991,201779.16888071987,0.8265601322496211,94.82022317123571,4.463424714147955,2.051025512756378,87.69384692346172
1218,2019,49534,21952,20352,366,11913.0,384.0,1361.0,1182.0,43.0,65923.0,838.0,188200.0,Kent,75463.20094892765,959.2731276671476,215435.8026574668,1.6672740524781342,92.71137026239067,1.749271137026239,3.159441587068332,86.84790595150625
1219,2016,49534,21349,19773,259,11330.0,514.0,2151.0,1778.0,44.0,59270.0,683.0,156600.0,Kent,72271.48312340889,832.8230634939814,190951.81807197287,1.2131715771230502,92.61792121410839,2.4076069136727716,2.0455602045560206,82.65922826592282
1220,2013,49544,8853,7668,638,4513.0,462.0,1210.0,786.0,313.0,45773.0,642.0,125500.0,Kent,57502.87527311908,806.5201303244804,157660.8665976983,7.20659663390941,86.61470687902406,5.218569976279228,25.867768595041323,64.95867768595042
1221,2016,49544,9586,8520,418,5327.0,174.0,1097.0,841.0,113.0,49444.0,679.0,134400.0,Kent,60290.04912356722,827.945622419346,163882.02010774685,4.360525766743168,88.87961610682244,1.815147089505529,10.300820419325433,76.66362807657246
1222,2018,49544,10239,9017,492,5694.0,102.0,1163.0,822.0,206.0,55486.0,775.0,154900.0,Kent,64666.67727303499,903.2309931622772,180529.65269785383,4.805156753589217,88.06524074616662,0.9961910342806914,17.7128116938951,70.6792777300086
1223,2019,49544,10341,9003,497,5791.0,89.0,1221.0,878.0,233.0,61577.0,806.0,166300.0,Kent,70488.25940615746,922.6421729113616,190366.4929964757,4.806111594623344,87.06121264868001,0.8606517744898946,19.082719082719084,71.9082719082719
1224,2012,49544,8781,7824,381,4392.0,499.0,1314.0,891.0,279.0,44308.0,623.0,133600.0,Kent,56477.77267698633,794.1151118931679,170294.99028720264,4.33891356337547,89.10146908097028,5.6827240633185285,21.232876712328768,67.8082191780822
1225,2017,49544,9960,8766,563,5540.0,116.0,1039.0,772.0,140.0,51206.0,733.0,144500.0,Kent,61136.14527578328,875.1473359986944,172522.2238087467,5.652610441767068,88.01204819277109,1.1646586345381527,13.474494706448509,74.3022136669875
1226,2020,49544,10181,8482,413,5763.0,78.0,1079.0,790.0,186.0,57372.0,822.0,186500.0,Kent,64874.37805966517,929.4906707983818,210888.09015072772,4.0565759748551224,83.3120518613103,0.766132992829781,17.238183503243746,73.2159406858202
1227,2011,49544,8510,7421,403,4122.0,518.0,1326.0,935.0,251.0,44972.0,626.0,140700.0,Kent,58510.44354247151,814.4520514450584,183056.55533277907,4.735605170387779,87.2032902467685,6.086956521739131,18.929110105580694,70.51282051282051
1228,2015,49544,9232,8095,649,4916.0,263.0,1432.0,932.0,351.0,47661.0,666.0,133200.0,Kent,58849.06970808,822.3386086230101,164467.72172460204,7.0298960138648185,87.68414211438474,2.848786828422877,24.511173184357542,65.08379888268156
1229,2014,49544,8828,7790,589,4584.0,360.0,1395.0,976.0,291.0,45271.0,648.0,123500.0,Kent,55964.38439865504,801.0629562043795,152671.72081981617,6.671952877208881,88.24195740824649,4.077933846850929,20.86021505376344,69.96415770609319
1230,2015,49546,33337,28026,2805,15679.0,1343.0,2797.0,1731.0,817.0,73240.0,750.0,226100.0,Kent,90432.55209541932,926.0569916925788,279175.3144289228,8.4140744518103,84.06875243723191,4.028556858745538,29.209867715409366,61.887736860922416
1231,2016,49546,33178,27533,2635,15614.0,1038.0,2992.0,1864.0,719.0,72002.0,784.0,236800.0,Kent,87796.37806397313,955.9784506285232,288744.5116184111,7.942009765507264,82.98571342455844,3.128579178974019,24.030748663101605,62.299465240641716
1232,2018,49546,34517,28142,3008,16423.0,970.0,3032.0,1885.0,689.0,73079.0,874.0,265700.0,Kent,85170.6035474917,1018.6114684178456,309662.5482364092,8.714546455369817,81.53083987600313,2.8102094620042295,22.724274406332455,62.17018469656992
1233,2013,49546,31140,26423,2373,14340.0,1476.0,3286.0,1761.0,887.0,67412.0,686.0,215100.0,Kent,84687.12620784093,861.7956532750679,270221.9315152581,7.620423892100192,84.85228002569043,4.7398843930635834,26.993304930006083,53.59099208764455
1234,2019,49546,34111,27350,3277,15953.0,944.0,2938.0,1750.0,708.0,72283.0,920.0,285600.0,Kent,82743.60320664014,1053.1399492288494,326931.2711953906,9.606871683621119,80.17941426519305,2.767435724546334,24.098025867937373,59.5643294758339
1235,2020,49546,33968,27648,2904,16011.0,729.0,2583.0,1595.0,568.0,79581.0,988.0,289600.0,Kent,89987.58767981267,1117.1980325411207,327470.1925343204,8.549222797927461,81.3942534149788,2.1461375412152615,21.989934185056136,61.74990321331785
1236,2011,49546,32195,27089,2594,14584.0,1528.0,3218.0,1651.0,916.0,63560.0,662.0,210700.0,Kent,82694.20509560368,861.2895496112279,274129.46843366424,8.057151731635347,84.14039447119119,4.746078583630998,28.46488502175264,51.30515848353014
1237,2014,49546,32102,27367,2240,14810.0,1353.0,3071.0,1793.0,757.0,71835.0,702.0,218600.0,Kent,88803.02076997161,867.8182025547444,270235.1268924033,6.977758395115568,85.25014017818205,4.214690673478287,24.649951155975252,58.3848909150114
1238,2017,49546,33737,27694,3144,16144.0,935.0,2846.0,1756.0,726.0,73194.0,836.0,250700.0,Kent,87388.17750489555,998.1216546997388,299317.10386749345,9.319145152206776,82.08791534516999,2.7714378871861753,25.50948699929726,61.70063246661982
1239,2012,49546,31145,26102,2673,13997.0,1406.0,3401.0,1770.0,898.0,63000.0,675.0,210700.0,Kent,80303.77535998328,860.3975931426778,268571.5153706107,8.582436988280623,83.8079948627388,4.514368277412105,26.40399882387533,52.04351661276095
1240,2018,49548,33303,23837,3633,17019.0,897.0,6401.0,4149.0,826.0,48314.0,724.0,89500.0,Kent,56308.00284340938,843.7925665154694,104308.61146841785,10.90892712368255,71.5761342821968,2.6934510404468064,12.904233713482268,64.81799718793938
1241,2011,49548,30448,23199,2827,13821.0,1919.0,6120.0,3985.0,1098.0,41212.0,610.0,96300.0,Kent,53618.527067338255,793.6353855934275,125290.3075945034,9.284682080924856,76.19219653179191,6.302548607461903,17.941176470588236,65.11437908496733
1242,2013,49548,29775,22618,2971,13752.0,1884.0,6234.0,3944.0,1100.0,39210.0,627.0,82900.0,Kent,49258.02852028485,787.676202045871,104144.1102864477,9.978169605373635,75.9630562552477,6.327455919395467,17.645171639396857,63.2659608598011
1243,2019,49548,33613,24223,3469,17911.0,683.0,5218.0,3493.0,663.0,50787.0,756.0,99800.0,Kent,58136.75934944085,865.4063061054459,114242.7901446078,10.320411745455628,72.06437985303306,2.0319519233629846,12.706017631276351,66.9413568417018
1244,2014,49548,30052,22548,2853,14248.0,1750.0,5969.0,3722.0,862.0,39136.0,630.0,79900.0,Kent,48380.24668829413,778.8112074209246,98773.04043322518,9.493544522827099,75.02994808997737,5.8232397178224415,14.44127994638968,62.35550343441112
1245,2017,49548,32694,23495,3522,16310.0,963.0,6656.0,4210.0,932.0,45534.0,695.0,82200.0,Kent,54364.200269255874,829.778169875979,98140.66987597907,10.772618829142962,71.86333883893069,2.9454945861625985,14.002403846153847,63.25120192307693
1246,2012,49548,30155,23134,3109,13743.0,1895.0,6416.0,4296.0,1162.0,39926.0,622.0,89700.0,Kent,50892.19896861416,792.8404487922157,114337.28015540476,10.310064665892888,76.71696236113415,6.284198308738185,18.110972568578553,66.9576059850374
1247,2015,49548,30234,22081,3032,14715.0,1308.0,6056.0,3203.0,996.0,40895.0,648.0,78800.0,Kent,50494.80090035736,800.1132408223882,97297.72126050029,10.028444797248131,73.03367070185884,4.326255209366938,16.44649933949802,52.88969616908851
1248,2020,49548,33608,23289,3177,17354.0,722.0,5203.0,3357.0,749.0,50763.0,768.0,106800.0,Kent,57401.13737437744,868.429239870021,120765.94116942478,9.453106403237324,69.29600095215424,2.1482980242799337,14.395541034018835,64.52046896021525
1249,2016,49548,31938,23352,3422,15880.0,1157.0,6463.0,3915.0,896.0,43343.0,664.0,80200.0,Kent,52850.7321244797,809.6552183894636,97792.6935464382,10.714509361888659,73.11666353560022,3.6226438725029744,13.863530868017948,60.57558409407397
